feature1,feature2,correlation_p,correlation_abs_p,correlation_s,correlation_abs_s,group_col,group_value,group_size,max_corr
number_of_previous_teams,years_played,0.5211578255376975,0.5211578255376975,0.5927926741865894,0.5927926741865894,nationality,Usa,2479,0.5927926741865894
draft_year,years_pro,,,-0.592753808184988,0.592753808184988,experience_level,veteran,4947,0.592753808184988
time_on_ice,penalty_kill_time,-0.5924065223269311,0.5924065223269311,-0.49012941737611593,0.49012941737611593,dominant_hand,,651,0.5924065223269311
salary,power_play_goals,0.44532260375953,0.44532260375953,0.5923228200607105,0.5923228200607105,nationality,Latvia,195,0.5923228200607105
medium_danger_shots,low_danger_shots,-0.591854607035904,0.591854607035904,-0.5695147068887052,0.5695147068887052,nationality,Sweden,782,0.591854607035904
number_of_previous_teams,years_played,0.5020319419832299,0.5020319419832299,0.5911993406273514,0.5911993406273514,fitness_level,,467,0.5911993406273514
num_of_shots,shooting_percentage_calculated,-0.5911817727347992,0.5911817727347992,,,nationality,Denmark,225,0.5911817727347992
penalties_taken,time_between_penalties,-0.4426382447936096,0.4426382447936096,-0.5911318148537419,0.5911318148537419,captain,True,1532,0.5911318148537419
number_of_previous_teams,years_played,0.5151653954785232,0.5151653954785232,0.5909851468114554,0.5909851468114554,captain,True,1532,0.5909851468114554
number_of_previous_teams,years_played,0.5137257778957718,0.5137257778957718,0.5907273808099712,0.5907273808099712,position,right wing,1693,0.5907273808099712
shot_attempts,high_danger_shots,0.5876687910683089,0.5876687910683089,0.5897086739411066,0.5897086739411066,nationality,Latvia,195,0.5897086739411066
time_on_ice,penalty_kill_time,-0.5895725710473025,0.5895725710473025,-0.4856742199397296,0.4856742199397296,gender,,925,0.5895725710473025
assists,shooting_percentage_calculated,-0.4636840218743401,0.4636840218743401,-0.5890199601509556,0.5890199601509556,captain,True,1532,0.5890199601509556
height,body_fat_percentage,,,-0.5884795018835159,0.5884795018835159,experience_level,legend,106,0.5884795018835159
num_of_shots,shooting_percentage_calculated,-0.5882642263723747,0.5882642263723747,,,gender,,925,0.5882642263723747
penalty_kill_time,time_between_penalties,-0.588083686701521,0.588083686701521,-0.5258926184298064,0.5258926184298064,nationality,Latvia,195,0.588083686701521
number_of_previous_teams,years_played,0.49597339219515413,0.49597339219515413,0.5880817949413332,0.5880817949413332,nationality,Netherlands,157,0.5880817949413332
number_of_previous_teams,years_played,0.5161735566113359,0.5161735566113359,0.5872893120471627,0.5872893120471627,won_championship,True,1026,0.5872893120471627
penalties_taken,time_between_penalties,-0.45717810598981296,0.45717810598981296,-0.5869533114378421,0.5869533114378421,position,left wing,1655,0.5869533114378421
puck_possession_time,passes_completed,0.5868295998396262,0.5868295998396262,0.44140963964011254,0.44140963964011254,fitness_level,Good,3921,0.5868295998396262
number_of_previous_teams,years_played,0.5138847981230761,0.5138847981230761,0.5864910473165887,0.5864910473165887,dominant_hand,right,2283,0.5864910473165887
time_on_ice,penalty_kill_time,-0.5861393785420572,0.5861393785420572,-0.47635018777850463,0.47635018777850463,captain,True,1532,0.5861393785420572
number_of_previous_teams,years_played,0.5105642904066209,0.5105642904066209,0.585994842674912,0.585994842674912,fitness_level,Good,3921,0.585994842674912
number_of_previous_teams,years_played,0.5118180886195473,0.5118180886195473,0.5857374878151684,0.5857374878151684,nationality,Austria,190,0.5857374878151684
num_of_shots,shooting_percentage_calculated,-0.5845025508116651,0.5845025508116651,,,experience_level,veteran,4947,0.5845025508116651
num_of_shots,shooting_percentage_calculated,-0.5836572892061359,0.5836572892061359,,,gender,male,4154,0.5836572892061359
number_of_previous_teams,pass_completion_rate,0.5836459793924281,0.5836459793924281,0.5755986692415341,0.5755986692415341,fitness_level,Elite,1123,0.5836459793924281
time_on_ice,penalty_kill_time,-0.5830163223748537,0.5830163223748537,-0.44102032151226506,0.44102032151226506,nationality,Netherlands,157,0.5830163223748537
weight,body_fat_percentage,0.5823794227521844,0.5823794227521844,0.49367349850434633,0.49367349850434633,nationality,Ukraine,148,0.5823794227521844
goals,assists,-0.5245546480660279,0.5245546480660279,-0.5813553399008173,0.5813553399008173,dominant_hand,,651,0.5813553399008173
years_pro,age,,,0.581027754605345,0.581027754605345,experience_level,veteran,4947,0.581027754605345
puck_possession_time,passes_completed,0.580861306920953,0.580861306920953,0.3108201391173227,0.3108201391173227,experience_level,legend,106,0.580861306920953
penalty_kill_time,time_between_penalties,-0.5803346971510516,0.5803346971510516,-0.5119513540195721,0.5119513540195721,position,center,1675,0.5803346971510516
medium_danger_shots,low_danger_shots,-0.5645350833626617,0.5645350833626617,-0.5800097132938132,0.5800097132938132,nationality,Latvia,195,0.5800097132938132
years_pro,age,0.551713281659168,0.551713281659168,0.5788908249511184,0.5788908249511184,experience_level,legend,106,0.5788908249511184
time_on_ice,penalty_kill_time,-0.577761931117255,0.577761931117255,-0.4610495569533104,0.4610495569533104,nationality,Czechia,564,0.577761931117255
penalty_kill_time,time_between_penalties,-0.5772982126892717,0.5772982126892717,-0.5120870903559588,0.5120870903559588,nationality,Czechia,564,0.5772982126892717
number_of_previous_teams,years_played,0.5179609005657019,0.5179609005657019,0.577146602179893,0.577146602179893,gender,,925,0.577146602179893
penalty_kill_time,time_between_penalties,-0.576988857344025,0.576988857344025,-0.5459993974330576,0.5459993974330576,nationality,Austria,190,0.576988857344025
salary,power_play_goals,0.5652232675665295,0.5652232675665295,0.5760084769350003,0.5760084769350003,nationality,Netherlands,157,0.5760084769350003
num_of_shots,shooting_percentage_calculated,-0.5759647213559047,0.5759647213559047,,,nationality,Sweden,782,0.5759647213559047
penalties_taken,time_between_penalties,-0.46879096743932586,0.46879096743932586,-0.5754075509322245,0.5754075509322245,nationality,Slovenia,92,0.5754075509322245
puck_possession_time,passes_completed,0.5748107557677319,0.5748107557677319,0.4954249495967811,0.4954249495967811,nationality,Germany,432,0.5748107557677319
num_of_shots,shooting_percentage_calculated,-0.5746596860026415,0.5746596860026415,,,fitness_level,Good,3921,0.5746596860026415
salary,goals,0.573251750225,0.573251750225,0.5296250440688832,0.5296250440688832,position,goalie,1634,0.573251750225
num_of_shots,shooting_percentage_calculated,-0.5731590121737897,0.5731590121737897,,,nationality,France,181,0.5731590121737897
number_of_previous_teams,years_played,0.48596454398941064,0.48596454398941064,0.5724057439894057,0.5724057439894057,nationality,Finland,673,0.5724057439894057
jersey_number,low_danger_shots,0.5712572351237435,0.5712572351237435,0.45920796255150836,0.45920796255150836,experience_level,legend,106,0.5712572351237435
draft_year,years_pro,-0.3242281024168411,0.3242281024168411,-0.5708387380040271,0.5708387380040271,dominant_hand,,651,0.5708387380040271
num_of_shots,shooting_percentage_calculated,-0.5706949257272812,0.5706949257272812,,,fitness_level,Excellent,2189,0.5706949257272812
penalties_taken,time_between_penalties,-0.4286858400409779,0.4286858400409779,-0.5702270194490962,0.5702270194490962,nationality,Czechia,564,0.5702270194490962
shoe_size,body_fat_percentage,-0.5701671941412407,0.5701671941412407,-0.5336599585369324,0.5336599585369324,fitness_level,Poor,490,0.5701671941412407
medium_danger_shots,low_danger_shots,-0.5691846707992538,0.5691846707992538,-0.5700458938871166,0.5700458938871166,nationality,Italy,136,0.5700458938871166
salary,passes_attempted,0.5698155417736811,0.5698155417736811,0.4917710665469614,0.4917710665469614,experience_level,legend,106,0.5698155417736811
penalty_kill_time,time_between_penalties,-0.5694921991154418,0.5694921991154418,-0.5056673940344599,0.5056673940344599,nationality,Switzerland,381,0.5694921991154418
shot_attempts,high_danger_shots,0.5691977947392969,0.5691977947392969,0.5162044626148594,0.5162044626148594,nationality,Slovenia,92,0.5691977947392969
penalty_kill_time,time_between_penalties,-0.5689703070896424,0.5689703070896424,-0.5247311273220368,0.5247311273220368,nationality,Slovakia,277,0.5689703070896424
puck_touches,puck_possession_time,0.5683133618519398,0.5683133618519398,0.41075662301319493,0.41075662301319493,nationality,Russia,654,0.5683133618519398
penalty_kill_time,time_between_penalties,-0.5656101616482513,0.5656101616482513,-0.508709032705357,0.508709032705357,position,left wing,1655,0.5656101616482513
penalties_taken,time_between_penalties,-0.44711463875295165,0.44711463875295165,-0.5652781857265361,0.5652781857265361,nationality,Finland,673,0.5652781857265361
penalty_kill_time,time_between_penalties,-0.5650646945173213,0.5650646945173213,-0.48124594551189354,0.48124594551189354,gender,other,832,0.5650646945173213
number_of_previous_teams,pass_completion_rate,0.4823888187894716,0.4823888187894716,0.5648319521741525,0.5648319521741525,fitness_level,Excellent,2189,0.5648319521741525
penalties_taken,time_between_penalties,-0.43175172343666457,0.43175172343666457,-0.5643559788358091,0.5643559788358091,experience_level,rookie,2898,0.5643559788358091
penalties_taken,time_between_penalties,-0.43822219965211706,0.43822219965211706,-0.5639061561260412,0.5639061561260412,nationality,Sweden,782,0.5639061561260412
salary,power_play_goals,0.5636952400096493,0.5636952400096493,0.5537392870640399,0.5537392870640399,nationality,Usa,2479,0.5636952400096493
time_on_ice,penalty_kill_time,-0.5626637053475537,0.5626637053475537,-0.48654765374174547,0.48654765374174547,fitness_level,Poor,490,0.5626637053475537
penalty_kill_time,time_between_penalties,-0.562375216565048,0.562375216565048,-0.5322744606141019,0.5322744606141019,dominant_hand,,651,0.562375216565048
num_of_shots,shooting_percentage_calculated,-0.5619349725307858,0.5619349725307858,,,dominant_hand,left,7066,0.5619349725307858
num_of_shots,shooting_percentage_calculated,-0.561600963211097,0.561600963211097,,,nationality,Ukraine,148,0.561600963211097
medium_danger_shots,low_danger_shots,-0.5611134710855167,0.5611134710855167,-0.5420667881549632,0.5420667881549632,nationality,Austria,190,0.5611134710855167
medium_danger_shots,low_danger_shots,-0.5445339156567911,0.5445339156567911,-0.5607265607134612,0.5607265607134612,fitness_level,Poor,490,0.5607265607134612
penalties_taken,time_between_penalties,-0.4259158824198638,0.4259158824198638,-0.5605461995684747,0.5605461995684747,fitness_level,Excellent,2189,0.5605461995684747
years_pro,age,,,0.5605179659867953,0.5605179659867953,dominant_hand,,651,0.5605179659867953
penalty_kill_time,time_between_penalties,-0.560377317458279,0.560377317458279,-0.4807567444558295,0.4807567444558295,position,goalie,1634,0.560377317458279
number_of_previous_teams,years_pro,0.524892414374602,0.524892414374602,0.5599552097791131,0.5599552097791131,nationality,Denmark,225,0.5599552097791131
penalty_kill_time,time_between_penalties,-0.5599262058495132,0.5599262058495132,-0.502187357194053,0.502187357194053,fitness_level,Excellent,2189,0.5599262058495132
number_of_previous_teams,years_played,0.504006002089063,0.504006002089063,0.5598707222108307,0.5598707222108307,nationality,Norway,265,0.5598707222108307
salary,passes_attempted,0.5031563326367128,0.5031563326367128,0.5598355421149019,0.5598355421149019,position,defense,3306,0.5598355421149019
puck_possession_time,passes_completed,0.5580543701530625,0.5580543701530625,0.4289674420418012,0.4289674420418012,experience_level,veteran,4947,0.5580543701530625
penalties_taken,time_between_penalties,-0.4229013112949749,0.4229013112949749,-0.5569915840627677,0.5569915840627677,nationality,Ukraine,148,0.5569915840627677
penalties_taken,time_between_penalties,-0.42494628275534024,0.42494628275534024,-0.5568542829723486,0.5568542829723486,gender,male,4154,0.5568542829723486
number_of_previous_teams,years_played,0.49560845136152876,0.49560845136152876,0.5568273279977164,0.5568273279977164,fitness_level,Poor,490,0.5568273279977164
salary,passes_attempted,0.5558355037842763,0.5558355037842763,0.4282151398200192,0.4282151398200192,nationality,Latvia,195,0.5558355037842763
num_of_shots,shooting_percentage_calculated,-0.5558241804526969,0.5558241804526969,,,won_championship,False,8974,0.5558241804526969
penalty_kill_time,time_between_penalties,-0.5558213316657826,0.5558213316657826,-0.5075459038265562,0.5075459038265562,captain,True,1532,0.5558213316657826
penalty_kill_time,time_between_penalties,-0.5551967886215,0.5551967886215,-0.49696827628716467,0.49696827628716467,nationality,Sweden,782,0.5551967886215
number_of_previous_teams,years_played,0.4624470822828388,0.4624470822828388,0.5550976357640706,0.5550976357640706,nationality,Switzerland,381,0.5550976357640706
puck_possession_time,passes_completed,0.5543939298694237,0.5543939298694237,0.3923313715927775,0.3923313715927775,fitness_level,Average,1810,0.5543939298694237
salary,power_play_goals,0.4828087398793781,0.4828087398793781,0.5543552034232913,0.5543552034232913,nationality,Italy,136,0.5543552034232913
penalties_taken,time_between_penalties,-0.42252605731618653,0.42252605731618653,-0.5541552746081649,0.5541552746081649,fitness_level,Elite,1123,0.5541552746081649
puck_possession_time,passes_completed,0.5538567484639177,0.5538567484639177,0.3858071384127576,0.3858071384127576,nationality,Czechia,564,0.5538567484639177
assists,power_play_goals,0.5113747345518926,0.5113747345518926,0.5535530892705022,0.5535530892705022,nationality,Italy,136,0.5535530892705022
num_of_shots,shooting_percentage_calculated,-0.553488573372814,0.553488573372814,,,experience_level,rookie,2898,0.553488573372814
penalty_kill_time,time_between_penalties,-0.5533567038720516,0.5533567038720516,-0.5334488820889433,0.5334488820889433,experience_level,legend,106,0.5533567038720516
salary,passes_attempted,0.4255152766559009,0.4255152766559009,0.5528073670422128,0.5528073670422128,position,left wing,1655,0.5528073670422128
penalty_kill_time,time_between_penalties,-0.5523513716168899,0.5523513716168899,-0.4637128627800338,0.4637128627800338,fitness_level,Average,1810,0.5523513716168899
penalties_taken,time_between_penalties,-0.4305426800733405,0.4305426800733405,-0.5522374150349914,0.5522374150349914,nationality,Denmark,225,0.5522374150349914
penalties_taken,time_between_penalties,-0.43605407435215243,0.43605407435215243,-0.5521315918680374,0.5521315918680374,position,defense,3306,0.5521315918680374
salary,goals,0.5511076092450607,0.5511076092450607,0.5454555611167198,0.5454555611167198,position,right wing,1693,0.5511076092450607
penalties_taken,time_between_penalties,-0.4228277018950427,0.4228277018950427,-0.5503883984097148,0.5503883984097148,won_championship,False,8974,0.5503883984097148
penalties_taken,time_between_penalties,-0.4242988784148084,0.4242988784148084,-0.5499261879483962,0.5499261879483962,experience_level,veteran,4947,0.5499261879483962
penalties_taken,time_between_penalties,-0.42037652505991985,0.42037652505991985,-0.549911090478971,0.549911090478971,fitness_level,Average,1810,0.549911090478971
penalties_taken,time_between_penalties,-0.425519596389689,0.425519596389689,-0.5491870886353968,0.5491870886353968,gender,female,4089,0.5491870886353968
assists,games_missed_due_to_injury,0.5086664351535878,0.5086664351535878,0.5489636271570557,0.5489636271570557,nationality,Hungary,80,0.5489636271570557
salary,goals,0.43234658665378983,0.43234658665378983,0.5486478806719952,0.5486478806719952,position,center,1675,0.5486478806719952
salary,passes_attempted,0.46658331085500915,0.46658331085500915,0.5486033905169813,0.5486033905169813,position,goalie,1634,0.5486033905169813
salary,power_play_goals,0.5484994866865768,0.5484994866865768,0.4506772807638872,0.4506772807638872,experience_level,legend,106,0.5484994866865768
penalty_kill_time,time_between_penalties,-0.5482338268988292,0.5482338268988292,-0.5477055538855482,0.5477055538855482,fitness_level,Poor,490,0.5482338268988292
penalty_kill_time,time_between_penalties,-0.5479562254679698,0.5479562254679698,-0.49426782379480494,0.49426782379480494,fitness_level,Good,3921,0.5479562254679698
penalties_taken,time_between_penalties,-0.41155283074270405,0.41155283074270405,-0.5479328738810983,0.5479328738810983,nationality,Russia,654,0.5479328738810983
penalty_kill_time,time_between_penalties,-0.5477190407813748,0.5477190407813748,-0.4740909034332604,0.4740909034332604,position,right wing,1693,0.5477190407813748
num_of_shots,shooting_percentage_calculated,-0.54662598606764,0.54662598606764,,,fitness_level,Average,1810,0.54662598606764
salary,power_play_goals,0.5465935881622392,0.5465935881622392,0.5255633328063158,0.5255633328063158,fitness_level,Good,3921,0.5465935881622392
penalties_taken,time_between_penalties,-0.42971149323821833,0.42971149323821833,-0.5455260055659515,0.5455260055659515,nationality,Canada,2052,0.5455260055659515
penalties_taken,time_between_penalties,-0.4148119136981032,0.4148119136981032,-0.5450048757180528,0.5450048757180528,position,right wing,1693,0.5450048757180528
penalties_taken,time_between_penalties,-0.4214943992814848,0.4214943992814848,-0.544347808630609,0.544347808630609,fitness_level,Good,3921,0.544347808630609
penalties_taken,time_between_penalties,-0.4189375680126765,0.4189375680126765,-0.5441823653269194,0.5441823653269194,dominant_hand,right,2283,0.5441823653269194
penalties_taken,time_between_penalties,-0.41925162237167435,0.41925162237167435,-0.5438572239069686,0.5438572239069686,dominant_hand,left,7066,0.5438572239069686
penalty_kill_time,time_between_penalties,-0.5435863660733153,0.5435863660733153,-0.49379295414422225,0.49379295414422225,nationality,Italy,136,0.5435863660733153
salary,power_play_goals,0.5433582059180218,0.5433582059180218,0.5271091673957797,0.5271091673957797,experience_level,sophomore,2012,0.5433582059180218
num_of_shots,shooting_percentage_calculated,-0.5432610827185733,0.5432610827185733,,,nationality,Netherlands,157,0.5432610827185733
salary,power_play_goals,0.4082931572634425,0.4082931572634425,0.5431584018727582,0.5431584018727582,nationality,Hungary,80,0.5431584018727582
puck_possession_time,passes_attempted,0.5418371522827169,0.5418371522827169,0.3609258375561273,0.3609258375561273,nationality,Russia,654,0.5418371522827169
penalties_taken,time_between_penalties,-0.4216398748478532,0.4216398748478532,-0.5418112909908225,0.5418112909908225,gender,,925,0.5418112909908225
penalty_kill_time,time_between_penalties,-0.5414639535256048,0.5414639535256048,-0.4783647824832524,0.4783647824832524,dominant_hand,right,2283,0.5414639535256048
penalties_taken,time_between_penalties,-0.4189072994375372,0.4189072994375372,-0.5414127042182495,0.5414127042182495,captain,False,8468,0.5414127042182495
penalty_kill_time,time_between_penalties,-0.5413707966038502,0.5413707966038502,-0.5035279391605892,0.5035279391605892,fitness_level,Elite,1123,0.5413707966038502
time_on_ice,penalty_kill_time,-0.5411432186919545,0.5411432186919545,-0.47531211472970114,0.47531211472970114,nationality,Slovenia,92,0.5411432186919545
num_of_shots,high_danger_shots,0.5410341070818945,0.5410341070818945,0.5278325120210342,0.5278325120210342,nationality,Italy,136,0.5410341070818945
penalties_taken,time_between_penalties,-0.4108143698618697,0.4108143698618697,-0.5406831138698599,0.5406831138698599,nationality,Norway,265,0.5406831138698599
penalty_kill_time,time_between_penalties,-0.5405789949724615,0.5405789949724615,-0.45821734954983145,0.45821734954983145,nationality,Russia,654,0.5405789949724615
number_of_previous_teams,years_played,0.46991064620829587,0.46991064620829587,0.5401900880725828,0.5401900880725828,nationality,France,181,0.5401900880725828
salary,power_play_goals,0.5399878571929622,0.5399878571929622,0.5214132600584456,0.5214132600584456,nationality,France,181,0.5399878571929622
salary,goals,0.5395965201456367,0.5395965201456367,0.3883665053154364,0.3883665053154364,nationality,Slovenia,92,0.5395965201456367
num_of_shots,shooting_percentage_calculated,-0.5394605261915443,0.5394605261915443,,,gender,other,832,0.5394605261915443
salary,passes_completed,0.5391838310936621,0.5391838310936621,0.4364441580196443,0.4364441580196443,experience_level,legend,106,0.5391838310936621
salary,power_play_goals,0.5389661372079605,0.5389661372079605,0.5122385217506864,0.5122385217506864,fitness_level,,467,0.5389661372079605
puck_touches,puck_possession_time,0.5378494123993826,0.5378494123993826,0.3734568866437393,0.3734568866437393,nationality,France,181,0.5378494123993826
penalties_taken,time_between_penalties,-0.3938770411493399,0.3938770411493399,-0.5376853268912974,0.5376853268912974,nationality,Italy,136,0.5376853268912974
num_of_shots,shooting_percentage_calculated,-0.5375317680207755,0.5375317680207755,,,nationality,Switzerland,381,0.5375317680207755
salary,power_play_goals,0.5206470338238939,0.5206470338238939,0.5374345687839647,0.5374345687839647,nationality,Germany,432,0.5374345687839647
assists,shooting_percentage_calculated,-0.42483019182792914,0.42483019182792914,-0.537183733847266,0.537183733847266,dominant_hand,,651,0.537183733847266
penalty_kill_time,time_between_penalties,-0.5366554462292211,0.5366554462292211,-0.4769959774625584,0.4769959774625584,gender,female,4089,0.5366554462292211
penalty_kill_time,time_between_penalties,-0.5363870584308155,0.5363870584308155,-0.47866361243374383,0.47866361243374383,won_championship,True,1026,0.5363870584308155
penalties_taken,time_between_penalties,-0.4293031201220625,0.4293031201220625,-0.536385404346915,0.536385404346915,fitness_level,Poor,490,0.536385404346915
penalty_kill_time,time_between_penalties,-0.5362318782378228,0.5362318782378228,-0.47390931643316725,0.47390931643316725,nationality,Finland,673,0.5362318782378228
salary,shooting_percentage_calculated,0.30788084427735196,0.30788084427735196,0.5361604986714156,0.5361604986714156,position,center,1675,0.5361604986714156
puck_possession_time,passes_completed,0.5355939555252,0.5355939555252,0.3546586153429968,0.3546586153429968,nationality,Slovenia,92,0.5355939555252
salary,power_play_goals,0.4752130879469843,0.4752130879469843,0.5354825921202497,0.5354825921202497,fitness_level,Poor,490,0.5354825921202497
penalties_taken,time_between_penalties,-0.4203765951674428,0.4203765951674428,-0.5354353182603019,0.5354353182603019,won_championship,True,1026,0.5354353182603019
penalty_kill_time,time_between_penalties,-0.5350529245480607,0.5350529245480607,-0.4761665730618061,0.4761665730618061,experience_level,sophomore,2012,0.5350529245480607
assists,power_play_goals,0.5348255008597086,0.5348255008597086,0.498426584659071,0.498426584659071,nationality,France,181,0.5348255008597086
penalty_kill_time,time_between_penalties,-0.5348066779029681,0.5348066779029681,-0.48529520755508054,0.48529520755508054,experience_level,veteran,4947,0.5348066779029681
salary,power_play_goals,0.5281462076531687,0.5281462076531687,0.5347277130236975,0.5347277130236975,gender,male,4154,0.5347277130236975
salary,shooting_percentage_calculated,0.3982663605188968,0.3982663605188968,0.5346761949981914,0.5346761949981914,position,right wing,1693,0.5346761949981914
penalties_taken,time_between_penalties,-0.4227126591803293,0.4227126591803293,-0.5343539888083864,0.5343539888083864,nationality,Latvia,195,0.5343539888083864
salary,passes_attempted,0.3805914473850084,0.3805914473850084,0.5342475670728124,0.5342475670728124,position,center,1675,0.5342475670728124
passes_completed,pass_completion_rate,0.512832465734016,0.512832465734016,0.533956762365274,0.533956762365274,fitness_level,Excellent,2189,0.533956762365274
penalty_kill_time,time_between_penalties,-0.5338559078076616,0.5338559078076616,-0.478010566122408,0.478010566122408,won_championship,False,8974,0.5338559078076616
penalty_kill_time,time_between_penalties,-0.5337023706879739,0.5337023706879739,-0.4745433249653899,0.4745433249653899,position,defense,3306,0.5337023706879739
penalties_taken,time_between_penalties,-0.40593300804771354,0.40593300804771354,-0.5336658263341665,0.5336658263341665,nationality,Usa,2479,0.5336658263341665
penalty_kill_time,time_between_penalties,-0.5335899448320052,0.5335899448320052,-0.48272840166760855,0.48272840166760855,nationality,Germany,432,0.5335899448320052
salary,power_play_goals,0.5266351468628735,0.5266351468628735,0.532892026076217,0.532892026076217,fitness_level,Average,1810,0.532892026076217
penalty_kill_time,time_between_penalties,-0.5315356921407074,0.5315356921407074,-0.46478374015517676,0.46478374015517676,experience_level,rookie,2898,0.5315356921407074
penalty_kill_time,time_between_penalties,-0.531154315098753,0.531154315098753,-0.4795419961431686,0.4795419961431686,gender,male,4154,0.531154315098753
num_of_shots,shooting_percentage_calculated,-0.5308317818930511,0.5308317818930511,,,position,defense,3306,0.5308317818930511
puck_possession_time,passes_completed,0.5305475729776535,0.5305475729776535,0.3982357761849236,0.3982357761849236,position,goalie,1634,0.5305475729776535
penalties_taken,time_between_penalties,-0.40198646369718244,0.40198646369718244,-0.5304204932722314,0.5304204932722314,position,center,1675,0.5304204932722314
salary,power_play_goals,0.5302081823648909,0.5302081823648909,0.5193152163235654,0.5193152163235654,nationality,Czechia,564,0.5302081823648909
penalty_kill_time,time_between_penalties,-0.5301026452829665,0.5301026452829665,-0.47247249636892535,0.47247249636892535,captain,False,8468,0.5301026452829665
time_on_ice,penalty_kill_time,-0.529763349614902,0.529763349614902,-0.44948415320313306,0.44948415320313306,nationality,Norway,265,0.529763349614902
penalty_kill_time,time_between_penalties,-0.5291576391139018,0.5291576391139018,-0.4727665636395905,0.4727665636395905,dominant_hand,left,7066,0.5291576391139018
salary,passes_attempted,0.4423457758498828,0.4423457758498828,0.528769161915277,0.528769161915277,nationality,Ukraine,148,0.528769161915277
penalties_taken,time_between_penalties,-0.4223338519704416,0.4223338519704416,-0.5286979983575859,0.5286979983575859,fitness_level,,467,0.5286979983575859
passes_attempted,pass_completion_rate,0.5227478006616914,0.5227478006616914,0.5284600851463537,0.5284600851463537,fitness_level,Good,3921,0.5284600851463537
salary,power_play_goals,0.5279959291892884,0.5279959291892884,0.5160836625702424,0.5160836625702424,gender,female,4089,0.5279959291892884
puck_possession_time,passes_completed,0.5279370241878079,0.5279370241878079,0.40736561212243916,0.40736561212243916,gender,male,4154,0.5279370241878079
penalty_kill_time,time_between_penalties,-0.5269094094019116,0.5269094094019116,-0.4177824957773078,0.4177824957773078,nationality,Ukraine,148,0.5269094094019116
penalties_taken,time_between_penalties,-0.40746110091049237,0.40746110091049237,-0.5267012207300185,0.5267012207300185,experience_level,sophomore,2012,0.5267012207300185
salary,power_play_goals,0.4998557352716065,0.4998557352716065,0.5264422371555907,0.5264422371555907,gender,other,832,0.5264422371555907
num_of_shots,shooting_percentage_calculated,-0.5261033703605897,0.5261033703605897,,,fitness_level,Elite,1123,0.5261033703605897
puck_possession_time,passes_completed,0.526048404098296,0.526048404098296,0.3875249303866706,0.3875249303866706,position,right wing,1693,0.526048404098296
puck_possession_time,passes_completed,0.5259172438413608,0.5259172438413608,0.36994392143055604,0.36994392143055604,nationality,Austria,190,0.5259172438413608
salary,power_play_goals,0.5256260090861841,0.5256260090861841,0.5239207324972699,0.5239207324972699,experience_level,veteran,4947,0.5256260090861841
salary,passes_attempted,0.4902246895597604,0.4902246895597604,0.5256002189672968,0.5256002189672968,position,right wing,1693,0.5256002189672968
penalty_kill_time,time_between_penalties,-0.5255058376766558,0.5255058376766558,-0.48254813612256847,0.48254813612256847,nationality,Usa,2479,0.5255058376766558
num_of_shots,high_danger_shots,0.34436992637461245,0.34436992637461245,0.5243912668227566,0.5243912668227566,experience_level,legend,106,0.5243912668227566
salary,power_play_goals,0.5237385961417118,0.5237385961417118,0.519887341770222,0.519887341770222,won_championship,False,8974,0.5237385961417118
num_of_shots,shooting_percentage_calculated,-0.5232157298380894,0.5232157298380894,,,nationality,Canada,2052,0.5232157298380894
num_of_shots,high_danger_shots,0.38447495018555394,0.38447495018555394,0.522986530186127,0.522986530186127,nationality,Czechia,564,0.522986530186127
num_of_shots,shooting_percentage_calculated,-0.5226484988721125,0.5226484988721125,,,captain,True,1532,0.5226484988721125
salary,power_play_goals,0.5224253857707957,0.5224253857707957,0.5096047102094944,0.5096047102094944,won_championship,True,1026,0.5224253857707957
num_of_shots,high_danger_shots,0.5222226597751926,0.5222226597751926,0.49517742081677124,0.49517742081677124,fitness_level,Poor,490,0.5222226597751926
puck_possession_time,passes_completed,0.5221090664835345,0.5221090664835345,0.4039280355974703,0.4039280355974703,position,left wing,1655,0.5221090664835345
salary,goals,0.5201818484970694,0.5201818484970694,0.5075523983205837,0.5075523983205837,position,defense,3306,0.5201818484970694
puck_possession_time,passes_completed,0.5186174434583674,0.5186174434583674,0.4180564753090766,0.4180564753090766,nationality,Usa,2479,0.5186174434583674
salary,shooting_percentage_calculated,0.4713768853090903,0.4713768853090903,0.5182463970636879,0.5182463970636879,position,goalie,1634,0.5182463970636879
salary,power_play_goals,0.5181613566768114,0.5181613566768114,0.5171637509741346,0.5171637509741346,nationality,Finland,673,0.5181613566768114
penalty_kill_time,time_between_penalties,-0.5177344669239919,0.5177344669239919,-0.45139282767537325,0.45139282767537325,fitness_level,,467,0.5177344669239919
penalties_taken,time_between_penalties,-0.404686949044354,0.404686949044354,-0.516901955591619,0.516901955591619,nationality,Slovakia,277,0.516901955591619
penalty_kill_time,time_between_penalties,-0.516736937623268,0.516736937623268,-0.4728400054646391,0.4728400054646391,nationality,Hungary,80,0.516736937623268
num_of_shots,high_danger_shots,0.31662360801260653,0.31662360801260653,0.5165526965361945,0.5165526965361945,nationality,France,181,0.5165526965361945
penalties_taken,time_between_penalties,-0.4110720129140637,0.4110720129140637,-0.5164535174855308,0.5164535174855308,nationality,Switzerland,381,0.5164535174855308
salary,power_play_goals,0.5161935295948061,0.5161935295948061,0.481941190454304,0.481941190454304,nationality,Austria,190,0.5161935295948061
